Time,Name,Color,Mean_gray,Gray
5570,mrfp1,red,148.43666666666667,"[147.88, 147.07, 150.36]"
5570,NNN157D,purple,130.89333333333332,"[125.01, 146.12, 167.75, 98.29, 122.76, 125.43]"
5575,mrfp1,red,148.79666666666665,"[147.88, 147.17, 151.34]"
5575,NNN157D,purple,131.42666666666668,"[126.12, 146.36, 168.05, 97.88, 123.85, 126.3]"
5580,mrfp1,red,148.38,"[147.47, 146.82, 150.85]"
5580,NNN157D,purple,131.38333333333333,"[125.53, 147.32, 168.11, 98.22, 123.05, 126.07]"
5585,NNN157D,purple,131.585,"[126.65, 146.76, 167.19, 98.99, 123.95, 125.97]"
5585,mrfp1,red,148.65666666666667,"[148.0, 146.9, 151.07]"
5590,mrfp1,red,148.68666666666664,"[147.99, 147.41, 150.66]"
5590,NNN157D,purple,131.34333333333333,"[126.44, 146.86, 167.31, 98.26, 122.73, 126.46]"
5595,mrfp1,red,148.16333333333333,"[147.75, 146.29, 150.45]"
5595,NNN157D,purple,131.34833333333333,"[125.48, 146.78, 167.59, 98.42, 123.21, 126.61]"
5600,mrfp1,red,148.53333333333333,"[147.74, 147.16, 150.7]"
5600,NNN157D,purple,130.70833333333334,"[125.12, 146.6, 166.55, 97.61, 122.83, 125.54]"
5605,NNN157D,purple,131.46,"[125.91, 146.32, 167.68, 98.2, 123.83, 126.82]"
5605,mrfp1,red,147.99,"[147.13, 146.49, 150.35]"
5610,mrfp1,red,148.33333333333334,"[147.13, 147.04, 150.83]"
5610,NNN157D,purple,131.43666666666667,"[126.21, 147.27, 167.35, 98.05, 123.74, 126.0]"
5615,mrfp1,red,148.64333333333337,"[148.1, 147.11, 150.72]"
5615,NNN157D,purple,131.1833333333333,"[126.12, 146.29, 167.88, 98.3, 122.4, 126.11]"
5620,mrfp1,red,148.76333333333332,"[147.79, 147.78, 150.72]"
5620,NNN157D,purple,131.32833333333335,"[125.98, 146.36, 167.39, 97.49, 124.11, 126.64]"
5625,mrfp1,red,148.44333333333333,"[147.42, 147.6, 150.31]"
5625,NNN157D,purple,131.43833333333336,"[125.92, 146.99, 167.27, 98.58, 123.16, 126.71]"
5630,NNN157D,purple,131.11166666666665,"[125.85, 146.56, 167.02, 98.17, 123.08, 125.99]"
5630,mrfp1,red,148.46666666666667,"[148.06, 147.15, 150.19]"
5635,mrfp1,red,148.67666666666668,"[148.07, 147.15, 150.81]"
5635,NNN157D,purple,131.50333333333336,"[126.19, 146.74, 167.61, 98.19, 123.58, 126.71]"
5640,mrfp1,red,148.20666666666668,"[147.49, 146.83, 150.3]"
5640,NNN157D,purple,131.28,"[125.36, 147.05, 167.15, 97.97, 123.84, 126.31]"
5645,mrfp1,red,148.6266666666667,"[147.72, 147.26, 150.9]"
5645,NNN157D,purple,131.50333333333333,"[125.7, 146.5, 167.88, 99.15, 123.07, 126.72]"
5650,NNN157D,purple,131.54666666666665,"[126.68, 146.92, 167.57, 98.67, 123.05, 126.39]"
5650,mrfp1,red,148.39333333333337,"[147.6, 147.03, 150.55]"
5655,mrfp1,red,148.38,"[147.75, 146.82, 150.57]"
5655,NNN157D,purple,131.17999999999998,"[125.47, 146.64, 167.82, 97.74, 123.48, 125.93]"
5660,mrfp1,red,148.39666666666668,"[147.4, 146.98, 150.81]"
5660,NNN157D,purple,131.51,"[126.07, 146.82, 167.65, 98.67, 123.73, 126.12]"
5665,mrfp1,red,148.16333333333333,"[146.93, 146.9, 150.66]"
5665,NNN157D,purple,130.94333333333333,"[125.29, 146.15, 167.49, 97.45, 122.75, 126.53]"
5670,mrfp1,red,148.85,"[147.96, 147.34, 151.25]"
5670,NNN157D,purple,130.86333333333332,"[125.33, 146.4, 166.79, 98.07, 122.98, 125.61]"
5675,NNN157D,purple,131.09166666666667,"[125.11, 146.48, 167.6, 97.35, 123.4, 126.61]"
5675,mrfp1,red,148.71,"[148.05, 147.29, 150.79]"
5680,mrfp1,red,148.07333333333335,"[147.42, 146.57, 150.23]"
5680,NNN157D,purple,131.36166666666668,"[125.95, 146.55, 167.13, 99.49, 122.85, 126.2]"
5685,mrfp1,red,148.01333333333332,"[147.37, 146.54, 150.13]"
5685,NNN157D,purple,131.48833333333332,"[126.15, 146.76, 167.13, 98.33, 124.03, 126.53]"
5690,mrfp1,red,148.72,"[148.41, 147.34, 150.41]"
5690,NNN157D,purple,131.28333333333333,"[125.51, 146.5, 167.43, 98.12, 123.36, 126.78]"
5695,mrfp1,red,148.61666666666667,"[148.14, 147.18, 150.53]"
5695,NNN157D,purple,131.61,"[126.0, 146.78, 167.97, 99.11, 123.23, 126.57]"
5700,mrfp1,red,148.14333333333332,"[147.09, 146.7, 150.64]"
5700,NNN157D,purple,130.76666666666668,"[124.78, 146.01, 167.51, 97.94, 123.11, 125.25]"
5705,mrfp1,red,148.7266666666667,"[147.97, 147.25, 150.96]"
5705,NNN157D,purple,131.16,"[125.58, 146.79, 167.22, 98.29, 123.07, 126.01]"
5710,mrfp1,red,148.70666666666668,"[148.05, 147.03, 151.04]"
5710,NNN157D,purple,131.89333333333337,"[126.61, 146.93, 168.34, 98.96, 123.48, 127.04]"
5715,mrfp1,red,148.4333333333333,"[147.34, 146.69, 151.27]"
5715,NNN157D,purple,130.85166666666666,"[125.75, 146.08, 167.57, 98.06, 122.23, 125.42]"
5720,mrfp1,red,148.57,"[147.48, 147.42, 150.81]"
5720,NNN157D,purple,131.44333333333333,"[126.01, 146.8, 167.7, 98.31, 123.01, 126.83]"
5725,mrfp1,red,148.21333333333334,"[147.96, 146.82, 149.86]"
5725,NNN157D,purple,131.00666666666666,"[125.49, 145.71, 167.64, 97.62, 123.06, 126.52]"
